phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1993,126,89.51461812574416,5.1782805025577545,0.675609756097561,0.4115612025281568,0.675609756097561,0.21516218081435473
diverse,3985,376,120.12781731970608,2.560983683913946,0.7414634146341463,0.5237591219857493,0.7414634146341463,0.29964241645891565
hard,6309,772,187.45205789152533,5.0797630082815886,0.8182926829268292,0.75817640787844,0.8182926829268292,0.46968945789926136
