phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,120,50.241466887295246,1.4506235234439373,0.954,0.9539585627064358,0.9539585627064358,0.954,0.8,0.8133333333333332,129.48923884514437,15538.708661417324,0.9666625509322139,1.0,60.0
step_02,500,278,47.493924488313496,1.450578985735774,0.966,0.965996599659966,0.965996599659966,0.966,0.8,0.8518518518518519,128.76804357694053,35797.516114389466,0.9666651851193386,2.0,278.0
step_03,500,486,62.32238559983671,1.4528568368405104,0.964,0.9639948152533965,0.9639948152533965,0.964,0.8,0.8129967274427303,128.34053564497347,62373.500323457105,0.9755554348416535,2.0,486.0
step_04,500,740,75.30777921061963,1.4558380329981446,0.968,0.9679953913363524,0.9679953913363525,0.968,0.8,0.8597778017473843,127.79488920961032,94568.21801511163,0.9866656130854783,2.0,740.0
step_05,500,994,75.24171704333276,1.4501451263204217,0.968,0.9679979518689197,0.9679979518689197,0.968,0.8,0.8391544117647058,127.52846042074673,126763.28965822225,0.9866656130854783,2.0,740.0
step_06,500,1248,75.24164977297187,1.4586488120257854,0.976,0.9759965435022644,0.9759965435022643,0.976,0.8,0.92,127.37059208209668,158958.49891845667,0.9866656130854783,2.0,740.0
step_07,500,1502,75.32461838237941,1.4474566504359245,0.978,0.977999207971487,0.9779992079714871,0.978,0.8,0.803921568627451,127.26616239709139,191153.77592043128,0.9866656130854783,2.0,740.0
step_08,500,1756,75.3630558680743,1.4490951681509614,0.974,0.9739949030009882,0.9739949030009882,0.974,0.8,0.8366902558519325,127.1919654026234,223349.09124700667,0.9866656130854783,2.0,740.0
step_09,500,2010,75.50202370714396,1.4594471910968423,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.8936924167257264,127.1365325174061,255544.43035998626,0.9866656130854783,2.0,740.0
step_10,500,2264,75.47007867041975,1.4622711781412363,0.978,0.9779956871546823,0.9779956871546824,0.978,0.8,0.8228206945428774,127.09354472130602,287739.7852490368,0.9866656130854783,2.0,740.0
