phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,76,34.596219496801496,1.4577706856653094,0.928,0.9279065669107163,0.9279065669107163,0.928,0.8,0.74997499749975,125.9851362510322,9574.870355078447,0.9444441700946671,2.0,76.0
step_02,500,178,31.834354518912733,1.4554447969421744,0.962,0.9619986319507502,0.9619986319507502,0.962,0.8,0.841621792841305,125.58802816901408,22354.669014084506,0.9733333333333334,2.0,178.0
step_03,500,316,42.3770283870399,1.4618796752765775,0.972,0.9719959674193084,0.9719959674193084,0.972,0.8,0.8795664391810518,125.61515572307081,39694.38920849038,0.9733333333333334,2.0,178.0
step_04,500,490,52.46212874725461,1.452170092612505,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.8996415770609318,125.19416730621643,61345.14198004605,0.977773826458037,1.0,403.0
step_05,500,664,52.42879984062165,1.4546284032985568,0.982,0.9819993519766712,0.9819993519766712,0.982,0.8,0.8926215677251113,124.99386503067484,82995.9263803681,0.9866656130854783,2.0,664.0
step_06,500,838,52.43031580373645,1.4544761180877686,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.7073689811119979,124.87675740352977,104646.72270415795,0.9866656130854783,2.0,664.0
step_07,500,1012,52.50857581291348,1.4649061253294349,0.974,0.9739990639663028,0.9739990639663029,0.974,0.8,0.6297819827231592,124.79992569199331,126297.52480029722,0.9866664032869785,2.0,1012.0
step_08,500,1186,52.42998199723661,1.4523471733555198,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.8552441110672457,124.74564091725668,147948.33012786641,0.9866664032869785,2.0,1012.0
step_09,500,1360,52.43631987273693,1.476520431227982,0.97,0.96999699969997,0.96999699969997,0.97,0.8,0.774891774891775,124.70524812237939,169599.13744643595,0.9888888340189335,2.0,1360.0
step_10,500,1534,52.48494628723711,1.4551565907895565,0.974,0.973997399739974,0.9739973997399741,0.974,0.8,0.8899009108197378,124.67401960784314,191249.94607843136,0.9888888340189335,2.0,1360.0
