phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,114,41.36763574928045,1.4674959210678935,0.954,0.9539585627064358,0.9539585627064358,0.954,0.8,0.7996794871794872,126.49724366041896,14420.685777287761,0.946561108362197,2.0,114.0
step_02,500,268,46.61980288475752,1.4490825841203332,0.97,0.969994118847294,0.969994118847294,0.97,0.8,0.8541666666666666,127.16228893058161,34079.49343339587,0.9777773388116309,2.0,268.0
step_03,500,476,62.07135240454227,1.4505876805633307,0.98,0.98,0.98,0.98,0.8,0.9007936507936507,127.36118811881188,60623.925544554455,0.9844437530556913,1.0,372.0
step_04,500,730,75.71892683859915,1.4800217226147652,0.986,0.985999943999776,0.985999943999776,0.986,0.8,0.9283154121863799,126.78572043010753,92553.5759139785,0.9911111111111112,2.0,730.0
step_05,500,984,75.5698513975367,1.4532852992415428,0.984,0.983999743995904,0.983999743995904,0.984,0.8,0.8669859005054535,126.5076236044657,124483.50162679426,0.9911111111111112,2.0,730.0
step_06,500,1238,75.34511542413384,1.4536508796736598,0.984,0.983999743995904,0.983999743995904,0.984,0.8,0.9174430947045642,126.34372623574144,156413.5330798479,0.9911111111111112,2.0,730.0
step_07,500,1492,75.38857218343765,1.4681912986561656,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.910873440285205,126.23566771819138,188343.61623554153,0.9911111111111112,2.0,730.0
step_08,500,1746,75.4707624875009,1.4619580274447799,0.98,0.9799987199180747,0.9799987199180749,0.98,0.8,0.8700454840805718,126.15906558849954,220273.7285175202,0.9911111111111112,2.0,730.0
step_09,500,2000,75.46958214323968,1.4680340681225061,0.984,0.983999743995904,0.983999743995904,0.984,0.8,0.9174430947045642,126.1019294117647,252203.85882352942,0.9911111111111112,2.0,730.0
step_10,500,2254,75.31548993568867,1.4485453134402633,0.984,0.984,0.984,0.984,0.8,0.6299037749814952,126.05767571329157,284134.0010577592,0.9911111111111112,2.0,730.0
