phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,62,8,7.645997088868171,0.36346701299771667,0.6877358490566038,0.4074902179988821,0.6877358490566038,0.4254742547425474
diverse,1846,240,8.615884108934551,0.3644792987033725,0.8537735849056604,0.8383941314348495,0.8537735849056604,0.5487990270598966
hard,3754,710,17.554051296319813,0.3646422061137855,0.8943396226415095,0.8803896203337646,0.8943396226415095,0.6503628310244086
