phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,1360,225.05556998495013,2.40942002274096,0.44957472660996356,0.08861214225841217,0.44957472660996356,0.07619047619047618
