phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1831,216,77.95049692783505,5.419687834568322,0.5445111960677226,0.3117543262356882,0.4821502280252676,0.5445111960677226,0.8,0.13592650998231234,227.1171670067036,49057.30807344797,0.31888166640456234,2.0,216.0
step_02,1831,576,113.48950421717018,5.467531410045922,0.6559257236482796,0.5156394970891991,0.6405913584835556,0.6559257236482796,0.8,0.29290650592867473,224.9306995525483,129560.08294226782,0.521441026191371,2.0,576.0
step_03,1831,1162,178.68067555408925,5.434053714387119,0.7165483342435828,0.6369990583270123,0.710322978861572,0.7165483342435828,0.8,0.3820765005080932,220.9024719343696,256688.6723877375,0.6302708294081161,2.0,1162.0
step_04,1831,1754,180.9716014927253,5.4120430732145905,0.742217367558711,0.678549458377334,0.73836420754868,0.742217367558711,0.8,0.3971560539365307,219.47285714285715,384955.3914285714,0.6800835026709243,2.0,1754.0
step_05,1831,2346,180.6404897822067,5.423683507367969,0.7580557072637902,0.6964342739061753,0.7547773322417392,0.7580557072637902,0.8,0.3548423093286337,218.76598526900085,513225.001441076,0.7010587983575556,2.0,2346.0
step_06,1831,2938,180.57390305958688,5.443570521660149,0.784817039868924,0.7302842534464733,0.7820774699332511,0.784817039868924,0.8,0.39279773280163555,218.3443677573279,641495.7524710293,0.7290383656521656,2.0,2938.0
step_07,1831,3530,180.9529318958521,5.445534109137952,0.7919169852539596,0.7447366129801126,0.7888315009176743,0.7919169852539596,0.8,0.41661230643701563,218.0643257231991,769767.0698028927,0.7298427201004738,2.0,3530.0
step_08,1831,4122,181.18366867303848,5.435120707377791,0.789186237028946,0.7286000434797804,0.789336676609369,0.789186237028946,0.8,0.3807560568973076,217.86480087421077,898038.7092034968,0.7434545676643585,2.0,4122.0
step_09,1831,4714,180.89166644774377,5.523262536153197,0.787001638448935,0.7331140600246451,0.7847488442369048,0.787001638448935,0.8,0.38511627631147544,217.71543259023355,1026310.5492303609,0.7507246089264114,2.0,4714.0
step_10,1831,5306,180.73450063355267,5.423942128196359,0.795193883123976,0.730481002935465,0.79225372687933,0.795193883123976,0.8,0.43624758054750756,217.5994200301773,1154582.5226801208,0.7507246089264114,2.0,4714.0
