mode,metric,mean,std,ci_95_low,ci_95_high,n_folds
raw,micro_f1,0.737348,0.012043,0.727280,0.747416,8
raw,macro_f1,0.465617,0.012671,0.455024,0.476210,8
raw,accuracy,0.737348,0.012043,0.727280,0.747416,8
raw,hard_slice_macro_f1,0.251143,0.045374,0.213209,0.289077,8
