event,phase,epoch,step,loss,lr,val_macro_f1,val_micro_f1,val_f1_weighted,val_accuracy,avg_seq_len,compute_proxy
train_step,full,1,1,0.707125,6.451612903225807e-07,,,,,105.28125,105.28125
train_step,full,1,2,0.708113,1.2903225806451614e-06,,,,,110.0,220.0
train_step,full,1,3,0.719372,1.935483870967742e-06,,,,,111.09375,333.28125
train_step,full,1,4,0.713654,2.580645161290323e-06,,,,,119.015625,476.0625
train_step,full,1,5,0.699625,3.225806451612903e-06,,,,,121.8,609.0
train_step,full,1,6,0.726691,3.870967741935484e-06,,,,,120.06770833333333,720.40625
train_step,full,1,7,0.686928,4.516129032258065e-06,,,,,120.64285714285714,844.5
train_step,full,1,8,0.680009,5.161290322580646e-06,,,,,122.85546875,982.84375
train_step,full,1,9,0.684871,5.806451612903226e-06,,,,,124.64236111111111,1121.78125
train_step,full,1,10,0.695566,6.451612903225806e-06,,,,,127.06875,1270.6875
train_step,full,1,11,0.71935,7.096774193548388e-06,,,,,126.5028409090909,1391.53125
train_step,full,1,12,0.68428,7.741935483870968e-06,,,,,126.00520833333333,1512.0625
train_step,full,1,13,0.710019,8.387096774193549e-06,,,,,127.2860576923077,1654.71875
train_step,full,1,14,0.678567,9.03225806451613e-06,,,,,127.71205357142857,1787.96875
train_step,full,1,15,0.735838,9.67741935483871e-06,,,,,125.70416666666667,1885.5625
train_step,full,1,16,0.694819,1.0322580645161291e-05,,,,,126.208984375,2019.34375
train_step,full,1,17,0.684397,1.096774193548387e-05,,,,,126.92279411764706,2157.6875
train_step,full,1,18,0.669561,1.1612903225806453e-05,,,,,126.17708333333333,2271.1875
train_step,full,1,19,0.693252,1.2258064516129034e-05,,,,,125.89309210526316,2391.96875
train_step,full,1,20,0.68851,1.2903225806451613e-05,,,,,126.2734375,2525.46875
train_step,full,1,21,0.684437,1.3548387096774194e-05,,,,,125.48065476190476,2635.09375
train_step,full,1,22,0.672982,1.4193548387096776e-05,,,,,125.25852272727273,2755.6875
train_step,full,1,23,0.693192,1.4838709677419357e-05,,,,,125.08423913043478,2876.9375
train_step,full,1,24,0.691318,1.5483870967741936e-05,,,,,125.33984375,3008.15625
train_step,full,1,25,0.672815,1.6129032258064517e-05,,,,,125.36125,3134.03125
train_step,full,1,26,0.640598,1.6774193548387098e-05,,,,,124.65264423076923,3240.96875
train_step,full,1,27,0.659347,1.741935483870968e-05,,,,,124.10648148148148,3350.875
train_step,full,1,28,0.658701,1.806451612903226e-05,,,,,124.95535714285714,3498.75
train_step,full,1,29,0.613566,1.870967741935484e-05,,,,,124.88254310344827,3621.59375
train_step,full,1,30,0.648354,1.935483870967742e-05,,,,,124.61041666666667,3738.3125
train_step,full,1,31,0.613048,2e-05,,,,,124.87600806451613,3871.15625
train_step,full,1,32,0.613329,1.9959266802443992e-05,,,,,125.3798828125,4012.15625
train_step,full,1,33,0.509658,1.9918533604887986e-05,,,,,125.29261363636364,4134.65625
train_step,full,1,34,0.435987,1.9877800407331976e-05,,,,,125.32444852941177,4261.03125
train_step,full,1,35,0.440645,1.983706720977597e-05,,,,,125.11875,4379.15625
train_step,full,1,36,0.395172,1.979633401221996e-05,,,,,125.00260416666667,4500.09375
train_step,full,1,37,0.324162,1.9755600814663954e-05,,,,,125.16047297297297,4630.9375
train_step,full,1,38,0.224768,1.9714867617107944e-05,,,,,124.85444078947368,4744.46875
train_step,full,1,39,0.296569,1.9674134419551934e-05,,,,,124.76682692307692,4865.90625
train_step,full,1,40,0.130142,1.9633401221995928e-05,,,,,124.7890625,4991.5625
