phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
clean,1061,162,12.715904568322003,0.2544694747775793,0.8652214891611687,0.8372282139335987,0.8626130248785997,0.8652214891611687,0.8,0.6676703254591739,5.722157547535894,926.9895227008149,0.8104298659410991,1.0,81.0
diverse,1061,490,12.05503634084016,0.2546443985775113,0.9019792648444863,0.8876425545780384,0.9027358194759612,0.9019792648444863,0.8,0.6808221889225028,5.796542893725992,2840.3060179257363,0.8651852851265945,2.0,490.0
hard,1061,1000,18.38711574487388,0.2552177719771862,0.8944392082940622,0.8786229663586073,0.8950999390276582,0.8944392082940622,0.8,0.6429412830735775,5.808829054477145,5808.829054477144,0.8800374561774144,2.0,1000.0
