phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,74,30.010174931026995,1.4634518194943666,0.886,0.885069059380986,0.885069059380986,0.886,0.8,0.6068152031454783,131.05972696245735,9698.419795221844,0.9088344146378824,1.0,37.0
step_02,500,174,31.362088983878493,1.4523207060992718,0.948,0.948,0.948,0.948,0.8,0.8090644156366193,130.64066449981942,22731.47562296858,0.9488886364870938,2.0,174.0
step_03,500,310,41.46265048068017,1.4614021927118301,0.964,0.9639976958525346,0.9639976958525347,0.964,0.8,0.8026056060007896,130.3192050294058,40398.9535591158,0.971110968449227,2.0,310.0
step_04,500,484,52.392121280543506,1.454514540731907,0.978,0.977997799779978,0.977997799779978,0.978,0.8,0.8899889988998899,129.21906614785993,62542.02801556421,0.9755496391719478,2.0,484.0
step_05,500,658,52.35666303616017,1.4488789224997163,0.982,0.9819993519766712,0.9819993519766712,0.982,0.8,0.90999099909991,128.70187815807037,84685.8358280103,0.9777760218091307,1.0,571.0
step_06,500,832,52.44431746657938,1.4686015034094453,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.9095568284594513,128.4013415737112,106829.91618932772,0.9777777777777777,2.0,832.0
step_07,500,1006,52.47403790708631,1.4524794053286314,0.978,0.9779956871546823,0.9779956871546824,0.978,0.8,0.8867263927504891,128.2048981117966,128974.1275004674,0.9777777777777777,2.0,832.0
step_08,500,1180,52.598038726486266,1.4536155564710498,0.982,0.9819993519766712,0.9819993519766712,0.982,0.8,0.8511904761904762,128.06645065335175,151118.41177095508,0.9777777777777777,2.0,832.0
step_09,500,1354,52.422479157336056,1.4560794522985816,0.98,0.9799996799948799,0.9799996799948799,0.98,0.8,0.898538961038961,127.96361953251562,173262.74084702614,0.9777777777777777,2.0,832.0
step_10,500,1528,52.44195747282356,1.4548771074041724,0.978,0.977997799779978,0.977997799779978,0.978,0.8,0.8899889988998899,127.88422736220473,195407.09940944883,0.9777777777777777,2.0,832.0
