phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,1328,2028,2376.819652363658,8.088186173699796,0.7191265060240963,0.4520907889296491,0.7191265060240963,0.16283392229115912
