phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,817,358,116.2298661665991,2.44601758942008,0.7894736842105263,0.7002857096488768,0.7917111510331513,0.7894736842105263,0.8,0.41869052179577604,143.96200980392157,51538.39950980392,0.7033205146843425,2.0,358.0
step_02,817,760,121.89866916369647,2.4501578314229846,0.8310893512851897,0.7655046219630262,0.838660297833106,0.8310893512851897,0.8,0.4143285286142429,144.788290513834,110039.10079051384,0.7599116694110711,2.0,760.0
step_03,817,1176,125.75483584590256,2.473654979839921,0.8616891064871481,0.8132265640354629,0.8634683472435923,0.8616891064871481,0.8,0.4620303532169028,145.05165344267533,170580.7444485862,0.8043363998401051,2.0,1176.0
step_04,817,1592,125.87918506097049,2.4501448329538107,0.8616891064871481,0.8242622127656459,0.8627543008040257,0.8616891064871481,0.8,0.4893102906645571,145.17626465266304,231120.61332703955,0.8253989819556589,2.0,1592.0
step_05,817,2008,126.17510775849223,2.473658097907901,0.8678090575275398,0.8500661098864589,0.8694952439765685,0.8678090575275398,0.8,0.6137788307349542,145.24924372368625,291660.48139716196,0.8409150050907809,2.0,2008.0
step_06,817,2424,125.78728092554957,2.458189031109214,0.8788249694002448,0.8383523622764739,0.8791702591391757,0.8788249694002448,0.8,0.5175281023082928,145.29717371086082,352200.34907512664,0.8409150050907809,2.0,2008.0
step_07,817,2840,125.69322515372187,2.461785802617669,0.8702570379436965,0.8421588161421102,0.8710752932852884,0.8702570379436965,0.8,0.5624026888983619,145.33106215959955,412740.21653326275,0.8487250664261489,2.0,2840.0
step_08,817,3256,125.7596228402108,2.4407537020742893,0.8702570379436965,0.8411750309056839,0.8717206131711496,0.8702570379436965,0.8,0.5822396501573328,145.35629111051276,473280.08385582955,0.8487250664261489,2.0,2840.0
step_09,817,3672,125.88275450281799,2.442156322300434,0.8751529987760098,0.8399267244808868,0.8754388349414151,0.8751529987760098,0.8,0.5637909136706402,145.3758036734485,533819.9510889029,0.8487250664261489,2.0,2840.0
step_10,817,4088,126.08996468130499,2.441214157268405,0.8690330477356181,0.8243051279241062,0.869899501294696,0.8690330477356181,0.8,0.4650872958263381,145.3913449754902,594359.8182598039,0.8487250664261489,2.0,2840.0
