phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,1061,2685,118.25574824819341,0.440067782998085,0.9142318567389256,0.9009913072190998,0.9142318567389256,0.7369442484121382
