phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,3245,204,130.49050577078015,8.377209762111306,0.5044444444444445,0.029700656902372852,0.5044444444444445,0.012568735271013353
diverse,6490,610,219.76535283122212,8.362114877440035,0.6414814814814814,0.12717530038615327,0.6414814814814814,0.06879664587834265
hard,10275,1254,368.46618883125484,8.268674111925066,0.7118518518518518,0.3421820362520367,0.7118518518518518,0.20708789872582695
