phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,1701,108,22.09557229001075,0.24980562645941973,0.82186616399623,0.792353070917998,0.82186616399623,0.5861155272919979
diverse,3532,330,8.342368981800973,0.251330372877419,0.8916116870876531,0.8775098607498486,0.8916116870876531,0.6830985915492958
hard,5385,668,12.555823606438935,0.24883961211889982,0.9000942507068803,0.8866836742918863,0.9000942507068803,0.6376142329379739
