phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
easy,1991,126,43.18311016168445,2.46151414886117,0.7108140947752126,0.4219809352180258,0.7108140947752126,0.26209243165764906
easy_medium,3982,376,73.80686788633466,2.4635503171011806,0.7715674362089915,0.5714290837361525,0.7715674362089915,0.3346290371928199
all,6638,792,122.98811243660748,2.481111920438707,0.804374240583232,0.752657153743789,0.804374240583232,0.3285587342107954
