phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,415,83.17683755606413,3.4004288371652365,0.4507897934386391,0.08877721943048576,0.4507897934386391,0.11111111111111112
