phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,3250,204,131.48919893428683,8.157573611475527,0.5143072289156626,0.03375744297209967,0.5143072289156626,0.014495801264527342
diverse,6500,612,218.20761576574296,8.106597114354372,0.6558734939759037,0.14769814044086613,0.6558734939759037,0.07083579056368172
hard,10289,1256,402.5007429998368,8.098670388571918,0.7063253012048193,0.39179338022867105,0.7063253012048193,0.23429906743761997
