phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,214,77.62833462003618,5.438218214549124,0.5606557377049181,0.35404647763504665,0.5034272095909316,0.5606557377049181,0.8,0.199190638507203,226.30852622326398,48430.02461177849,0.3623683350306646,2.0,214.0
step_02,1830,570,112.58212465513498,5.482160933315754,0.6573770491803279,0.523205013808479,0.6411730630196547,0.6573770491803279,0.8,0.2768147318819191,224.45604395604394,127939.94505494504,0.5227824403884216,2.0,570.0
step_03,1830,1156,178.66987152025104,5.411613771691918,0.7278688524590164,0.6657274400549383,0.7252730304966707,0.7278688524590164,0.8,0.37930819675498384,220.545232936078,254950.28927410618,0.6408913391832417,2.0,1156.0
step_04,1830,1748,181.21606153156608,5.4561571488156915,0.7448087431693989,0.6981153185581456,0.7438245297014905,0.7448087431693989,0.8,0.36214772644521437,219.17528910529518,383118.405356056,0.6822662647754162,2.0,1748.0
step_05,1830,2340,181.1872828276828,5.44432382658124,0.7639344262295082,0.7175695907970814,0.764142894263608,0.7639344262295082,0.8,0.36520312586720927,218.4991444307791,511287.99796802306,0.7057504063674215,2.0,2340.0
step_06,1830,2932,181.13936256431043,5.472880510613322,0.773224043715847,0.7300272788366918,0.7746803665995746,0.773224043715847,0.8,0.42383527089113676,218.09623877285432,639458.1720820089,0.7306125409190337,2.0,2932.0
step_07,1830,3524,180.86500612087548,5.4077622052282095,0.7786885245901639,0.7376809592816622,0.7803685531621558,0.7786885245901639,0.8,0.4011180846016066,217.82878389890672,767628.6344597472,0.7308768475466245,2.0,3524.0
step_08,1830,4116,180.93626821786165,5.439641606062651,0.7814207650273224,0.7399663508425863,0.7811799476099872,0.7814207650273224,0.8,0.3903551214145679,217.63830433791688,895799.2606548659,0.7436868778109738,2.0,4116.0
step_09,1830,4708,181.57779901195318,5.564128524623811,0.7939890710382513,0.7561304147228616,0.7952456791072353,0.7939890710382513,0.8,0.43631543535991274,217.49574954174747,1023969.988842547,0.7505804605733744,2.0,4708.0
step_10,1830,5300,181.2739435210824,5.429744841530919,0.7879781420765027,0.7538154382648293,0.7895641874462948,0.7879781420765027,0.8,0.4107999689004856,217.38505374187383,1152140.7848319313,0.7505804605733744,2.0,4708.0
