phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,817,226,76.57969634234905,2.447974252514541,0.7747858017135862,0.6263620065391965,0.7718503901271626,0.7747858017135862,0.8,0.42923198172856175,144.52130325814537,32661.81453634085,0.5852183413509724,2.0,226.0
step_02,817,490,81.35299459751695,2.473553732968867,0.817625458996328,0.7403270118468432,0.8200007662334091,0.817625458996328,0.8,0.4753838606501623,145.8985618900873,71490.29532614278,0.6982623093991258,2.0,490.0
step_03,817,764,84.37257187627256,2.435912597924471,0.847001223990208,0.7733809738086718,0.849422019994031,0.847001223990208,0.8,0.4114338042909472,146.24097079391197,111728.10168654875,0.7274747445107925,2.0,764.0
step_04,817,1038,84.33178334496915,2.4367320565506816,0.8763769889840881,0.8086780073776001,0.8753841226119302,0.8763769889840881,0.8,0.5637791955304625,146.41254764353562,151976.22445398997,0.7541191262497187,2.0,1038.0
step_05,817,1312,84.53063749708235,2.429008323699236,0.8776009791921665,0.8403920938483426,0.8777268949643108,0.8776009791921665,0.8,0.6027140561302052,146.51231880591303,192224.16227335788,0.7726766145661281,2.0,1312.0
step_06,817,1586,84.32800591550767,2.445303153246641,0.8849449204406364,0.8466908964059933,0.8848444580156094,0.8849449204406364,0.8,0.7012746894124445,146.5775606282391,232472.01115638722,0.7726766145661281,2.0,1312.0
step_07,817,1860,84.27274793665856,2.435961179435253,0.8788249694002448,0.8243932219275943,0.8779953087815823,0.8788249694002448,0.8,0.5670007986383121,146.62355401166909,272719.8104617045,0.7726766145661281,2.0,1312.0
step_08,817,2134,84.1227849246934,2.420018914155662,0.8751529987760098,0.7835940456464356,0.8725576194905206,0.8751529987760098,0.8,0.4995625112214975,146.65772226304188,312967.57930933137,0.7728565998908972,2.0,2134.0
step_09,817,2408,84.31152442190796,2.432380666024983,0.8935128518971848,0.8524788158905308,0.8931646548403595,0.8935128518971848,0.8,0.5270406117457208,146.68410635693638,353215.32810750284,0.7728565998908972,2.0,2134.0
step_10,817,2682,84.13466698490083,2.4352245032787323,0.8824969400244798,0.838238752046606,0.8822284294166931,0.8824969400244798,0.8,0.5489536031242646,146.70509433521147,393463.06300703716,0.7790308738392426,2.0,2682.0
