phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,146,20,11.27408190118149,2.367774202954024,0.45066991473812423,0.08876094518411899,0.45066991473812423,0.09937888198757763
diverse,2359,316,45.06693072989583,2.3370220637880266,0.4518879415347138,0.08892617449664429,0.4518879415347138,0.10227904391328516
hard,4941,934,94.3384294831194,2.3427545842714608,0.4518879415347138,0.08892617449664429,0.4518879415347138,0.1015625
