phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,500,120,43.44050087407231,1.463225420564413,0.946,0.9459219112398303,0.9459219112398303,0.946,0.8,0.7834757834757835,130.0455497382199,15605.465968586388,0.9510637456501108,2.0,120.0
step_02,500,276,47.36228913348168,1.4499368611723185,0.97,0.9699989199611185,0.9699989199611186,0.97,0.8,0.859775641025641,130.19023836549377,35932.50578887628,0.973332806573957,2.0,276.0
step_03,500,486,62.41253756824881,1.454351780936122,0.976,0.9759903961584634,0.9759903961584635,0.976,0.8,0.8993558776167472,129.80049101951155,63083.03863548262,0.9777773388116309,1.0,381.0
step_04,500,740,75.47096360009164,1.4540560748428106,0.974,0.9739998959995839,0.9739998959995839,0.974,0.8,0.8725524272969528,129.09347697005683,95529.17295784205,0.9777773388116309,1.0,381.0
step_05,500,994,75.40193387214094,1.4548674542456865,0.984,0.984,0.984,0.984,0.8,0.926090169992609,128.74802702190794,127975.5388597765,0.9799999012340802,1.0,867.0
step_06,500,1248,75.45088645536453,1.4520867364481091,0.978,0.977999911999648,0.977999911999648,0.978,0.8,0.8709677419354839,128.5432651214239,160421.99487153703,0.9799999012340802,1.0,867.0
step_07,500,1502,75.312225821428,1.4605513885617256,0.98,0.9799987199180747,0.9799987199180749,0.98,0.8,0.8106060606060606,128.4077864572455,192868.49525878273,0.9799999012340802,1.0,867.0
step_08,500,1756,75.27559081278741,1.4512823782861233,0.98,0.9799987199180747,0.9799987199180749,0.98,0.8,0.7957099080694586,128.31151523812926,225315.02075815498,0.9822218710493047,2.0,1756.0
step_09,500,2010,75.42205937672406,1.4515282148495317,0.982,0.981999927999712,0.981999927999712,0.982,0.8,0.8663867150219507,128.23958300820874,257761.56184649956,0.9822218710493047,2.0,1756.0
step_10,500,2264,75.34372295998037,1.4553289394825697,0.984,0.984,0.984,0.984,0.8,0.813780260707635,128.1837956163928,290208.11327551334,0.9822218710493047,2.0,1756.0
