phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
clean,143,18,10.626836917828768,2.3910971097648144,0.4304878048780488,0.08902238776082341,0.4304878048780488,0.10842374924653406
