phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,1632,299.3151065306738,5.114784614183009,0.29404617253948967,0.10980772587703984,0.29404617253948967,0.05547996976568405
