phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,450,145.4478695206344,5.500662946142256,0.6284153005464481,0.42880859390594595,0.5928618021973479,0.6284153005464481,0.8,0.17707056514633499,227.70914668153932,102469.1160066927,0.4329375818643915,2.0,450.0
step_02,1830,1108,200.01489968039095,5.448492118157446,0.6885245901639344,0.5775673416122773,0.691629339421151,0.6885245901639344,0.8,0.26020609300095154,225.89911734751612,250296.22202104787,0.5856226634098427,2.0,1108.0
step_03,1830,2030,276.00383699592203,5.459160584025085,0.7475409836065574,0.6746699841369196,0.7499574800448136,0.7475409836065574,0.8,0.3835741909692458,223.04747655478775,452786.37740621914,0.680923711130445,2.0,2030.0
step_04,1830,2958,277.63999254535884,5.412628048099577,0.7715846994535519,0.7051612218450537,0.771985510003534,0.7715846994535519,0.8,0.37423690662557063,221.9474386113463,656520.5234123624,0.7254622315544034,2.0,2958.0
step_05,1830,3886,277.2210165467113,5.452821237035096,0.7874316939890711,0.7174900197002912,0.7872981989501945,0.7874316939890711,0.8,0.3469958571335911,221.3728892755865,860255.047724929,0.7343378489234934,2.0,3886.0
step_06,1830,4814,277.66094303224236,5.5367555897682905,0.8049180327868852,0.7457210557971068,0.8053195617737564,0.8049180327868852,0.8,0.39197661842469467,221.01988606804704,1063989.7315315786,0.7646451837358287,2.0,4814.0
step_07,1830,5742,278.6499210046604,5.5137950060889125,0.8076502732240437,0.7495842781492649,0.8064954994294878,0.8076502732240437,0.8,0.4084786113925088,220.7809992149337,1267724.4974921492,0.7646451837358287,2.0,4814.0
step_08,1830,6670,278.64881595782936,5.54318187572062,0.8,0.7394321693586903,0.8001824657780312,0.8,0.8,0.3605004488033959,220.60859240069084,1471459.311312608,0.7753007307449721,1.0,6206.0
step_09,1830,7598,277.9312644107267,5.448962085880339,0.8098360655737705,0.7594249304737666,0.8100047978335054,0.8098360655737705,0.8,0.4298900348921881,220.478304218853,1675194.1554548452,0.7753007307449721,1.0,6206.0
step_10,1830,8526,277.43366017378867,5.446293369866908,0.8114754098360656,0.7559532971297737,0.8117068753726179,0.8114754098360656,0.8,0.4414994961978875,220.37638048522587,1878929.0200170358,0.7753007307449721,1.0,6206.0
