phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,f1_weighted,accuracy,hard_slice_quantile,hard_slice_macro_f1,avg_seq_len,compute_proxy,best_val_macro_f1,best_val_epoch,steps_to_best_val
step_01,1830,216,78.1881489707157,5.431038168258965,0.5606557377049181,0.31700371185775816,0.4870633047956899,0.5606557377049181,0.8,0.13611256684959658,226.72165845172515,48971.87822557263,0.3067672815324931,2.0,216.0
step_02,1830,580,114.98377798125148,5.43291100487113,0.6628415300546449,0.5161990510056296,0.6353411641714032,0.6628415300546449,0.8,0.28285611307747416,224.98641069887833,130492.11820534943,0.5047435829273593,2.0,580.0
step_03,1830,1170,179.6607749192044,5.442563226446509,0.7229508196721312,0.6504899816987507,0.7203873767114692,0.7229508196721312,0.8,0.3937063230483727,221.10769724868857,258696.0057809656,0.6224267154120269,2.0,1170.0
step_04,1830,1764,181.4643818596378,5.438545915298164,0.7480874316939891,0.6797288180730273,0.7451354747092302,0.7480874316939891,0.8,0.3478508393539885,219.77867338967403,387689.579859385,0.6627230020982217,2.0,1764.0
step_05,1830,2358,181.5133306933567,5.548231036402285,0.7672131147540984,0.713567822313216,0.765533459140259,0.7672131147540984,0.8,0.406929252072521,219.11906912491366,516682.76499654644,0.6810974139991437,2.0,2358.0
step_06,1830,2952,181.48013783898205,5.48029266577214,0.7704918032786885,0.711698258868016,0.770728661569049,0.7704918032786885,0.8,0.3536351168754886,218.72486312125972,645675.7959339587,0.6961530036200432,2.0,2952.0
step_07,1830,3546,181.32753481063992,5.460745359770954,0.7830601092896174,0.7258649365378058,0.7823217142267958,0.7830601092896174,0.8,0.3614979372887452,218.46270449807426,774668.7501501713,0.7063570025811639,2.0,3546.0
step_08,1830,4140,181.22253144346178,5.439339420758188,0.7945355191256831,0.7341182997131249,0.7940798734180623,0.7945355191256831,0.8,0.3773865990483301,218.2757634454163,903661.6606640235,0.7102210102341734,1.0,3843.0
step_09,1830,4734,181.15489927399904,5.438418813981116,0.7939890710382513,0.7361252035925938,0.7930097760816178,0.7939890710382513,0.8,0.36163688891869145,218.13572959953416,1032654.5439241948,0.7102210102341734,1.0,3843.0
step_10,1830,5328,181.18657364230603,5.437166630290449,0.7945355191256831,0.74794498473369,0.7941255916742593,0.7945355191256831,0.8,0.43195197063656776,218.02691611203875,1161647.4090449424,0.7199498750698502,2.0,5328.0
